ID do Cliente,Tipo de Cliente,Data da Venda,ID do Carro Vendido,Marca do Carro,Ano de Fabricação do Carro,Quilometragem do Carro no Momento da Venda,Tipo de Combustível,Tipo de Transmissão,Preço de Venda (R$),Forma de Pagamento,Status do Pagamento,Histórico de Aluguel (se aplicável),ID do Contrato de Aluguel Anterior (se aplicável),Desconto para Ex-cliente de Aluguel (%),Cancelamento da Venda,Motivo do Cancelamento (se aplicável),Coerente
16096,B2B,16/07/2023,552527,fORd,2013,218606,dIesEL,AuTOMáTICa,72948.61,FinANCIAMENTo,eM andAmentO,nãO,,0,sIm,CLienTE dEsIsTIu,True
72387,B2c,30 de May de 2024,665636,tOyOTA,2021,53322,GASolINA,ManUaL,128606.25,FiNanCiAmeNtO,Em ANDAmEnTO,nÃo,,0,N,,True
25015,b2B,07 de July de 2022,444685,ToyOTA,2019,88904,gAsOliNa,MAnUal,110263.78,TRanSfErÊncia bAnCáRiA,COmPlEtO,nãO,,0,SIM,CliENte DESistiU,True
17784,B2c,2022-12-26,391105,HYuNDai,2014,184546,dIESEL,AUToMáTiCA,80829.49,cARTÃo de CreDiTo,comPLETO,SiM,54787.0,5,Não,,True
16571,b2B,08 de January de 2023,301874,CHEVroLET,2010,238563,EletRIco,AutoMátIcA,62544.32,caRTãO dE créDITO,ComPLEtO,NãO,,0,nÃO,,True
29129,B2C,03 de November de 2023,987015,toyOTA,2016,156814,hÍbrIDO,aUtOmátIca,89561.76,CaRtão De cRéditO,cOmPleTo,SIm,31833.0,5,Não,,True
74198,B2C,05/08/2023,442446,ToyoTa,2015,156883,GaSoliNa,autoMÁticA,85083.67,FINaNciAmenTO,eM anDaMentO,Não,,0,nÃo,,True
74985,B2C,12/10/2023,241111,NISSaN,2019,77268,eLÉTRICo,manUAL,116067.14,TRaNSFERÊNcIa banCÁria,cOmpLetO,Sim,18032.0,15,NÃO,,True
54669,b2c,17/05/2022,901701,ChEvrOLeT,2012,227403,HíbRiDo,MaNuAl,72948.61,FINANCIAMeNtO,EM anDAMeNTo,siM,41413.0,10,SIm,CLiente desIstiU,True
68665,b2C,2024-02-17,748730,hONda,2013,203936,gASolINA,maNuaL,76788.01,FInanCIameNTO,eM aNDamENtO,nãO,,0,NãO,,True
14528,B2b,12 de March de 2024,385711,hONDA,2012,238971,diEsel,ManUAl,69301.18,CARTão de CréDITO,ComPletO,sIm,79174.0,10,N,,True
39866,B2C,2023-06-22,232665,foRD,2017,129646,ELÉtRICO,auTOMátIca,94275.53,trANSfERêncIA baNcáRia,COMPLEtO,nÃo,,0,sim,FinanCIaMeNtO nEgaDo,True
56079,b2c,07 de June de 2022,320347,cHeVrOLEt,2020,71587,ELéTRIcO,mANual,122175.94,FInANcIAMEntO,eM aNDamENTo,Sim,74670.0,15,SIm,PrOBLemA NA DoCuMENTaçÃO,True
55198,B2C,11/11/2023,596985,vOlkSWagEN,2013,208191,gaSOliNA,AUtOmáTICa,76788.01,tRAnsFerênciA bancárIa,CoMpLEtO,N,,0,nÃo,,True
11840,b2b,2022-07-03,977607,fORD,2013,190681,eleTRicO,ManUAL,72948.61,cARtao de CrediTO,comPlEtO,NÃo,,0,nÃO,,True
49108,B2B,27 de December de 2023,763924,niSsaN,2021,59974,dIESeL,AuTomÁTIca,122175.94,tRAnsFErêncIa BAnCárIa,ComPlETO,SiM,24616.0,5,sIM,PROBLema NA DocuMentAçãO,True
263,b2c,11 de March de 2024,985234,CHEvroLet,2020,73248,GasolinA,ManUAL,122175.94,carTÃo De cRéDitO,CoMPLeto,nÃO,,0,sim,cliENtE dEsiStIU,True
67238,b2b,27 de March de 2024,936809,volkSWagEN,2014,171345,HibRiDo,MANuAL,76788.01,CartÃO dE CrédITo,compLEto,Nao,,0,NÃO,,True
62998,b2C,27/09/2024,139908,FORD,2012,189069,GASoLInA,autOmÁtICa,72948.61,CaRtaO DE CRÉDITo,compLeTo,N,,0,nao,,True
34471,b2c,2024-01-17,850663,ToyotA,2013,188695,GasOLINa,AuTOMáTicA,76788.01,TRaNSFERÊncIA BANCáRIA,comPletO,NÃO,,0,Sim,pRoblEMa NA DOCumEntaÇÃo,True
25110,b2b,26 de June de 2022,139723,fORd,2012,236667,hÍBRIdo,AuToMÁTiCa,69301.18,tranSFERÊNciA BANcárIa,coMPLeTO,nÃO,,0,NãO,,True
62429,b2c,2024-08-22,154208,ChEvRoLet,2010,229526,dIeSEL,AUtOmáticA,65836.12,caRTÃo DE crédItO,cOmPLETo,NÃO,,0,N,,True
48381,b2c,2024-06-24,391067,hyunDai,2014,150763,ElÉtRIcO,automÁTIcA,80829.49,traNsfeRÊNCia baNCÁRIA,ComPLETo,N,,0,nÃO,,True
14707,B2c,2022-12-01,282617,hYuNdaI,2018,101121,HibridO,aUtomátICA,99237.41,tRANSFERênCia banCÁria,cOmPLeTO,N,,0,NÃo,,True
75089,b2C,11/07/2023,396052,honda,2016,126787,GAsOlIna,aUTOMÁtIca,89561.76,CarTãO De crÉDItO,CoMPLETo,NÃO,,0,sIm,cliENte dEsISTIU,True
83192,b2B,2024-03-12,963380,TOYOTa,2010,222632,EleTRIcO,aUtOmáTica,62544.32,tRaNSfERÊNciA bANcÁrIA,cOmpleto,nãO,,0,nÃO,,True
53689,b2b,21/10/2022,823063,nIssAn,2012,216400,DIEsel,Manual,69301.18,cArtãO De CrÉDiTO,COmpleTO,Sim,43028.0,5,siM,FiNaNCIaMeNtO NEgadO,True
18537,B2C,29 de August de 2022,670539,volkSWAGEN,2020,78287,gAsoLiNA,AutOmátIca,122175.94,FiNanCIAMENTO,eM aNdameNTo,sim,43121.0,10,nao,,True
70926,b2C,05/08/2023,436030,VoLKsWAgeN,2011,202525,dIEsEL,ManuAl,69301.18,FINaNcIaMenTo,EM anDamenTO,Sim,78494.0,5,nãO,,True
41469,B2c,25/01/2024,539019,tOYoTa,2020,60035,GAsOLInA,aUToMátICa,122175.94,TranSFeRênCIA baNCárIA,CoMplEtO,NÃo,,0,nÃo,,True
74426,b2B,2022-06-23,877103,fORd,2010,271298,HÍbrIdO,maNUAL,62544.32,tRANSFERÊnCIA bAnCÁrIA,cOMpletO,NÃO,,0,NÃo,,True
63789,b2C,03 de November de 2023,255209,hYUNdAi,2017,108631,eletRiCO,maNuAl,94275.53,finANCIamEnTo,EM aNDAmENTo,Não,,0,SIm,fiNaNCIameNto negAdo,True
42745,B2b,06 de June de 2022,726908,tOyoTA,2013,211437,dIEsEl,mANuaL,72948.61,tRaNSFERÊNcIa bANCÁrIa,cOMPleTo,NÃO,,0,Sim,FINanCIAmeNTO NEGADo,True
48246,B2C,29/05/2024,795868,vOLkSWAGEN,2013,217910,GasoLina,aUTomáTICA,76788.01,CaRtÃO DE cRédITo,cOMPLEto,NÃo,,0,Sim,pRoBLeMA nA DoCuMeNtaçÃo,True
47021,b2b,14/10/2022,956476,hYuNdAi,2012,196054,GasOliNa,MAnUAl,69301.18,FiNancIAmEntO,EM anDAMEnto,nÃO,,0,Nao,,True
39322,b2B,2024-03-14,503197,nisSaN,2012,194196,gasOLINA,mAnuAl,69301.18,cArtÃO de CReDItO,CoMplETo,N,,0,Sim,cLIENTE DESIsTiu,True
39252,B2C,20/07/2022,922976,honda,2019,95892,gASOLINa,mAnuAL,116067.14,fINancIAMEnTo,eM ANDAmEntO,nÃo,,0,Nao,,True
63549,b2C,2024-09-25,236270,hOnDA,2011,209757,DieSEL,autOMátiCA,69301.18,fiNaNCIAMEnTo,EM ANdAMENTO,SIm,25994.0,10,nÃo,,True
48551,b2c,28/08/2023,969374,hYUnDai,2019,91376,eléTRico,automÁtIcA,116067.14,FINAncIameNto,em andAMEnTo,Não,,0,siM,PROBlema na DOCuMeNtaçãO,True
33396,B2c,02/06/2024,481315,VOlkSWAGEN,2013,192795,DIEsel,MaNuaL,76788.01,CARTÃO DE creDiTo,comPlEtO,nãO,,0,nãO,,True
34432,B2C,01/09/2023,217270,CHEvROLet,2017,109796,HÍBridO,AUtOmÁTICA,94275.53,CArtão De cRéDiTo,COMPlETO,nãO,,0,NãO,,True
72713,B2B,2022-04-24,471098,nIssan,2018,115789,DIeSeL,MANUaL,94275.53,tRanSFErêNCIA BancárIa,COmpLEto,naO,,0,nÃo,,True
76044,b2C,25/04/2024,600453,FORd,2014,177948,HÍbRIDO,mANUAl,80829.49,fINaNCIAMeNTO,eM AnDaMeNTO,nãO,,0,sIm,cLIENtE deSiSTIU,True
16744,B2c,2022-04-28,700520,VOLkSwagen,2018,116318,diESEL,aUtOmÁTiCA,99237.41,FiNaNciaMeNtO,eM AnDameNto,nÃO,,0,N,,True
21873,b2b,2023-07-29,940023,ForD,2011,253414,diesEL,aUtOMáTiCa,65836.12,FINanCIameNto,Em AndameNTO,N,,0,siM,ClieNtE dESIStiu,True
27188,B2C,25/08/2023,906544,HondA,2019,81509,elÉTrIcO,AUTOmátIca,116067.14,CaRTao DE crÉDiTO,coMPLeto,NaO,,0,nÃo,,True
78853,B2B,28/06/2024,602925,VolKswAGEN,2010,210474,elÉtRicO,mAnUAl,62544.32,TraNsFerÊNCIA baNCÁRiA,ComPleTO,SIm,29485.0,15,NÃO,,True
40211,B2b,2022-07-18,516452,honDA,2011,215125,diEsel,aUTOmátiCA,65836.12,CARTÃO DE CRÉdiTo,cOmpLEtO,sIm,36489.0,10,nÃo,,True
18339,B2C,03 de August de 2023,928992,CHEVrOLet,2015,176225,gASoLina,MaNUal,85083.67,cartaO De credITO,cOmplEto,NaO,,0,NÃO,,True
17328,b2C,2022-03-15,294742,VoLKsWAGEn,2018,109114,dIeSeL,MANuAl,99237.41,FInanCIaMeNtO,eM anDaMento,nao,,0,SIM,ClIentE dEsiStiu,True
37375,B2c,27 de December de 2022,733486,HonDA,2022,39241,ElÉTRiCo,MaNuaL,135375.0,CaRTÃo De CrÉdItO,COMpleTO,SiM,45745.0,5,N,,True
70994,B2B,12/08/2024,856378,tOyOta,2010,221653,elétRiCO,mAnual,62544.32,trANSFErÊncia BaNcÁRIa,cOMpLEto,N,,0,nÃO,,True
68129,b2C,2022-12-04,113169,foRD,2021,47855,HíBrIdO,manuaL,128606.25,fINaNCiaMenTo,Em anDamEntO,SIm,55579.0,15,NÃo,,True
78409,B2C,2022-09-26,299346,hOnda,2021,58183,diEseL,MANuAL,128606.25,FInANcIaMentO,em AndaMeNto,nÃo,,0,sIM,prObLeMA NA DocUmEnTação,True
42623,b2C,11/08/2023,532976,NiSSaN,2011,221764,ELÉtRiCo,mANuAL,69301.18,TRANsfERêNcIa bANcáRiA,coMpleTo,NãO,,0,SiM,PrObLeMA NA DoCUmentAção,True
4544,b2C,2022-02-15,904102,hyUndAI,2021,51153,eLÉtriCO,MAnuAL,128606.25,fInAncIaMEnTo,EM andamenTo,SiM,46805.0,5,nÃo,,True
88521,b2B,07 de September de 2022,591477,VolksWagEN,2021,46281,DIEsEL,MANual,122175.94,TrAnSFErÊNCiA banCárIA,cOmPLeTo,N,,0,SIm,ProbLEmA NA DOcUMeNTaçÃo,True
84713,B2B,27/12/2022,804870,tOyOTA,2019,87009,eletRICo,auToMÁTiCa,110263.78,TRANsfeRênCIa BanCárIa,comPLEto,Sim,73225.0,15,sim,PRobLema Na doCUmeNTaçãO,True
34597,b2B,29 de January de 2022,450159,chEvRolEt,2022,32687,ElétRIcO,auTOmáTicA,128606.25,CArtÃO DE cReDito,coMPlETo,NãO,,0,NãO,,True
38478,B2B,19 de May de 2023,737255,FoRD,2015,172377,gasOLIna,maNUAL,80829.49,CARtãO DE CréDITO,ComPLETo,nÃo,,0,Sim,clIeNtE DeSiSTIU,True
39758,b2c,25 de April de 2023,370562,fORd,2018,118576,dIESEl,ManUAl,99237.41,FiNanCiaMentO,Em ANdaMENtO,nãO,,0,N,,True
20573,b2b,2024-05-17,558027,fORD,2022,39134,híBRIdo,mANual,128606.25,CarTao de CReDiTO,CompLETo,NÃo,,0,Não,,True
62923,b2B,31 de January de 2023,170574,chEvrOleT,2020,79251,gASolINA,autOMÁTicA,116067.14,CarTÃo DE CRÉdiTO,ComPleto,siM,63407.0,10,sIM,probleMA NA dOcUmenTação,True
31593,b2C,05 de October de 2023,883998,HYuNdai,2016,121796,ElÉTRICO,AUToMátIcA,89561.76,fInaNCiAmEnto,em ANDaMEnTo,Nao,,0,NaO,,True
34164,b2c,18 de September de 2022,258854,FOrD,2016,141570,dIEseL,AUtoMÁTIcA,89561.76,fINaNCIaMEnTO,EM aNDAmeNTo,N,,0,N,,True
57663,B2C,13 de March de 2024,752532,toyOTa,2015,179477,elÉtrIco,manUAl,85083.67,traNSfErêNCiA bAncária,cOmplETo,nÃO,,0,SiM,cliEnTe DESISTiu,True
52362,b2c,12/08/2023,929755,VOLKSwAGen,2012,191332,HÍBRIDo,autOmática,72948.61,FInancIAmeNto,eM aNDAMenTO,nãO,,0,sIM,cliENTe dESiStiu,True
80959,b2b,28/09/2022,205275,HyUndaI,2013,187807,GAsoLina,aUtoMÁtIca,72948.61,cARTÃO DE CrÉdITO,COMpLETO,NãO,,0,NãO,,True
17255,b2B,2022-09-19,823246,FOrd,2010,245998,ELétrICO,maNUAl,62544.32,CARTÃo De cRéDITo,cOmpLETo,NÃO,,0,SIm,PROBlEma na DOCUmeNtAçÃo,True
55140,B2c,10/06/2024,864131,nISsan,2021,51217,ElÉTricO,manUal,128606.25,FiNanCiAmENTO,EM andAMEntO,N,,0,sIm,FInaNCIAmeNto nEgADo,True
20775,b2C,2024-08-11,851565,ForD,2014,164471,ELetRiCo,aUtOmÁTICa,80829.49,Cartão De crÉditO,COmplEtO,sIM,16164.0,15,NÃO,,True
62990,b2c,2023-10-10,552828,nIsSaN,2010,245505,ELÉtRiCo,mANuAl,65836.12,fInanciamEnto,em andaMEnTO,nÃo,,0,SIM,FInAnCiamEnTO NeGADo,True
78430,B2b,2022-08-31,446680,hyuNDaI,2013,194409,gasOlina,mAnUaL,72948.61,fInAnCiaMeNto,EM andamEnto,NÃo,,0,SIM,PrObLEmA Na docUMeNTAçÃO,True
32773,b2C,2023-07-06,327586,nISsan,2010,248057,gAsOLiNA,MAnUaL,65836.12,FINANCIameNtO,eM aNDAMeNtO,nÃO,,0,Sim,CLIEnte DEsiStiu,True
39069,b2c,07/03/2023,703054,hYUnDai,2019,92586,DIeseL,AutOmÁTICa,116067.14,FiNANCiamentO,Em ANDAmEnTo,SIm,46726.0,5,naO,,True
44581,B2b,20 de December de 2022,630897,toYotA,2013,213281,GAsOlinA,ManuAL,72948.61,FINanCIAmENTo,Em anDAMeNTO,Não,,0,NÃO,,True
20115,B2b,2024-05-10,421704,foRD,2011,217455,eLétRIcO,AUtOMÁTiCA,65836.12,fInAnCiAmeNTo,em aNdameNtO,nÃO,,0,Sim,FINANCIAMento nEGaDo,True
40456,b2c,22 de May de 2023,411068,FOrD,2016,152668,elÉTrICo,manUaL,89561.76,cArTÃo DE CRÉdiTo,cOmPlEto,NãO,,0,SIm,PRoblEMa nA DOcumENTaÇão,True
30311,b2b,09/03/2023,649763,forD,2016,123275,elÉtrICO,MAnuAL,85083.67,transfERêNciA BAnCÁRIa,cOMPLetO,nãO,,0,N,,True
26660,B2c,21 de July de 2023,472815,ToYOta,2018,104739,diEsEL,autOMátIcA,99237.41,FInaNCiaMentO,eM aNdAmeNTO,sim,11369.0,15,N,,True
41138,B2b,2022-10-18,614623,fORD,2011,215644,HÍbRido,AuToMÁTicA,65836.12,CarTÃO dE cRédIto,comPLetO,nÃO,,0,NÃO,,True
10894,B2c,2023-06-28,179433,ChEvrOLeT,2018,110653,ElétRiCO,MANUAL,99237.41,FinANCiAMENTo,Em AnDAmEnto,N,,0,NãO,,True
15854,B2B,2023-07-18,602162,vOlkSwageN,2022,36107,gasoliNA,mAnual,128606.25,TRANsFERêNCiA BanCáriA,COmPLEtO,NÃo,,0,Sim,CliEntE DesISTIu,True
79518,B2c,2024-02-22,865993,FOrD,2015,138807,HíbridO,AUtomáTIca,85083.67,FINaNcIAmeNto,eM aNdAMENto,NãO,,0,nÃo,,True
79587,b2C,25/01/2024,101843,NisSan,2016,141981,elÉtRiCo,aUtOmÁtICa,89561.76,fiNaNCiamentO,Em ANdamEnTo,sIm,38148.0,10,Não,,True
41373,b2B,2022-05-29,413723,hyUndAI,2013,191120,gASolIna,mANuAL,72948.61,FiNANcIAMENto,em ANDamenTO,nãO,,0,nÃo,,True
40178,B2B,2023-08-11,768813,volkSwAgeN,2011,248787,HíBrido,automáTiCA,65836.12,TransFErÊNciA bAncÁRIA,coMplEtO,siM,10378.0,15,NÃo,,True
37914,B2B,23 de June de 2023,798507,toYOta,2018,115190,dIESEl,AuTOMÁticA,94275.53,tRansfeRêncIa BaNCÁrIA,CoMPlETO,Não,,0,Não,,True
90269,B2b,24/08/2024,700178,fORd,2021,59828,elÉTriCO,ManUal,122175.94,FINAnCIameNTo,eM AnDamEnto,N,,0,NaO,,True
79968,b2B,08 de August de 2024,714751,ForD,2010,260885,hÍbrido,AUtoMÁtICa,62544.32,FiNANCIAmeNTO,Em andamEnTO,nÃO,,0,nãO,,True
37899,b2c,02 de March de 2022,140589,HyUndaI,2019,97208,HÍbRIdo,MaNuAL,116067.14,fINANciamENto,em aNDAMeNTO,Sim,36992.0,5,SIm,PRObleMA NA DOCUMentaÇão,True
36633,B2c,28 de March de 2022,802914,hONdA,2016,127568,ElÉtrico,mANuAl,89561.76,fInANCIaMeNtO,EM andaMENtO,nÃO,,0,NÃo,,True
93187,B2B,08 de February de 2022,745551,HyuNDaI,2020,74234,HÍBRIdO,AUTOMÁTica,116067.14,FinANcIameNTo,Em aNdameNTo,NãO,,0,SIM,finaNciAmentO nEgAdo,True
76774,B2B,2024-03-28,654098,FoRd,2016,155642,gasOliNA,MaNUAL,85083.67,FiNANciamEnTO,Em anDaMENtO,SiM,32215.0,10,nãO,,True
53239,b2b,17/03/2024,749911,toYOTa,2015,178458,DIEsEl,aUTOmÁTICA,80829.49,caRTão DE CrÉDito,cOMPLEtO,sIM,15480.0,15,SiM,prOBLEMA Na DocumentaçÃO,True
75610,b2c,20 de June de 2022,491330,HONDa,2011,195280,HíBRiDO,auTomátICA,69301.18,TransfERêncIA BANcÁRIA,COMpleTo,NÃO,,0,N,,True
64689,B2c,2024-01-12,623948,vOLKSwagEN,2020,75586,HÍbRiDO,MaNuAl,122175.94,cArTão dE CRÉDitO,cOmPleTO,NÃo,,0,NÃO,,True
12403,B2C,02/03/2022,577950,TOYoTA,2017,105158,dieSEl,autOmáTicA,94275.53,TranSFErÊNcia bANcáRia,comPlETo,nÃO,,0,N,,True
51501,B2c,15/02/2024,355711,HONDa,2015,169549,gASOLina,mANuaL,85083.67,tRaNsfeRênciA bANcáRIa,comPLETO,sIM,56497.0,5,sim,FinaNciAMENtO NEGAdo,True
15716,B2B,30 de July de 2022,177856,vOlKSWAGEn,2022,31869,gAsOLiNA,AUtomátiCa,128606.25,fInaNCIameNtO,Em anDAMENTO,nÃO,,0,Não,,True
71604,b2b,27 de September de 2022,114692,NIssaN,2017,136644,ELÉtRIco,mANUAl,89561.76,FInANcIaMENtO,EM AndaMEnTo,naO,,0,nÃO,,True
34604,B2b,2022-08-05,227861,tOYOta,2012,237738,ELÉtRiCo,manuAl,69301.18,FiNaNCiAMEnTO,eM aNdAMeNtO,NãO,,0,Não,,True
11545,B2c,23/08/2023,276566,hOnDa,2019,75880,gasoLINa,AUtOmátiCa,116067.14,CaRTão DE cRÉdITO,COmpletO,nÃo,,0,SiM,finANcIaMEnTo nEGaDo,True
31794,B2c,26 de February de 2024,282564,HYUNDaI,2017,122994,diesEL,AuTOmáTicA,94275.53,TrANsFeRência bANcárIA,ComPleTO,sIm,9783.0,10,SiM,cliEnTe dESIstIu,True
70264,B2C,2023-04-16,607226,NiSsAN,2014,179309,elÉTriCo,AuTOMátIcA,80829.49,caRtaO DE CreDito,COmPlEtO,sim,11468.0,15,nÃO,,True
81102,b2c,12 de February de 2024,707768,hyUndAI,2014,181587,híBRidO,MAnual,80829.49,TRAnSFERÊncIA baNcárIa,COMPLEtO,NÃo,,0,NÃo,,True
15239,b2b,2023-10-01,533685,volkSWAgen,2011,248536,dIESel,auTOmÁtIca,65836.12,transFerÊNcia bANcáRIa,COmPLeTo,NãO,,0,Sim,cLiENTe DesIsTIU,True
55680,b2b,14/07/2022,512567,toYotA,2018,98247,HiBRiDO,auTomátIca,104750.59,fINanCIaMEnTO,EM ANdamENTo,NÃo,,0,Sim,PROBlEMA Na dOCUMeNTaÇÃo,True
69616,B2B,28/10/2022,991488,ToyotA,2019,82071,híBRiDo,aUTOmáTica,110263.78,tRANsFErÊncIa BanCÁrIA,cOMPletO,NÃO,,0,NãO,,True
71794,b2B,2022-05-16,371107,hOnDA,2011,214450,HíbRIdO,AUTOmáTicA,65836.12,TRansFErÊncia baNcÁrIa,ComplETo,nãO,,0,Não,,True
31444,B2B,19/07/2022,573043,TOyOta,2016,148022,hÍbrIdO,manUAL,85083.67,finanCiamENTo,em aNdaMeNto,nãO,,0,nÃO,,True
65295,b2b,2022-06-11,591549,nISSan,2015,157911,diESEl,AUtoMátICa,80829.49,caRTãO de cRéDiTo,COMpLeto,NãO,,0,sIm,FInAnCiamento NegadO,True
67310,B2b,25/04/2024,921703,niSsan,2012,211245,HíbrIDO,aUtomÁtICa,69301.18,tRANsfeRÊNCIA BancárIa,COMpLEto,SIM,35341.0,10,nÃO,,True
52772,b2b,05 de September de 2023,484071,fOrd,2010,254623,gASoLINa,maNual,62544.32,cartãO dE cRÉDitO,comPleTo,nÃO,,0,siM,ProblemA NA DOCUMentAção,True
75115,B2c,08/03/2023,889187,niSSan,2020,74488,HÍBRidO,autOMÁtIca,122175.94,caRtÃo DE cRédiTO,CompLETo,NÃo,,0,NÃo,,True
89975,b2b,2023-09-26,757997,TOYoTa,2016,145454,eLeTriCo,ManuAl,85083.67,FINANCiameNto,Em ANdamENTO,Sim,27295.0,5,SIM,problema na DOCuMENtaÇÃO,True
14798,B2B,13 de July de 2023,650492,hyuNdAI,2016,123645,EleTRiCo,mAnual,85083.67,TRANSfERêNcIA bAnCÁRia,cOmPLeTO,N,,0,siM,fInAnCIamEntO NeGaDO,True
19398,b2C,05/08/2023,831372,hyuNDAi,2011,206405,gasolInA,AuTOMÁTiCa,69301.18,tRansfErÊNCiA BaNCÁRiA,coMPLETO,SIm,33061.0,5,nÃO,,True
36599,b2C,22 de April de 2022,662711,fORD,2010,247692,gaSolInA,mAnuaL,65836.12,CArTão DE cRédItO,ComPLetO,NãO,,0,N,,True
87099,B2b,15/06/2023,127710,VolkSWAgEn,2013,216194,DIeSel,mANuAl,72948.61,tRAnSFERênCIA BAnCÁRia,COMPLETO,NãO,,0,NÃo,,True
86306,B2B,05/08/2023,298250,NISSaN,2017,139011,HíBridO,aUTomáTIcA,89561.76,TRaNSferênCiA BanCárIA,cOMplEtO,SIM,82592.0,10,SiM,PRoBLeMA nA docUmEnTaÇão,True
37648,b2b,10/04/2023,117555,VOLkswAgEN,2020,61364,dieSEL,MANuAL,116067.14,tRAnSferêncIa bAnCáRIA,cOMpLEtO,nao,,0,NÃO,,True
93517,b2B,31/07/2022,569842,vOlKswAGEN,2012,222626,eléTRiCO,MANual,69301.18,TransfERênCIA BANcÁrIa,CoMpLeTo,siM,35803.0,5,sIm,prOBLemA Na DoCumENtaçÃo,True
41037,b2c,18 de January de 2022,192486,FOrd,2018,116231,hÍBrIDo,maNual,99237.41,transfErÊNCIA bAnCáRia,COMPleTo,NÃO,,0,naO,,True
27977,B2B,31 de October de 2022,600377,NiSSaN,2010,254589,ELÉtriCO,AUToMátICa,62544.32,fInAnciamEntO,Em andamEnTO,sIM,77826.0,5,NÃo,,True
10884,b2c,13 de May de 2024,661220,HyunDAI,2014,194935,eLÉTriCo,auTOmática,80829.49,CARtÃo De cRÉDIto,coMPLeTO,nÃo,,0,nãO,,True
75918,B2c,01/01/2024,796836,VOlksWAgen,2018,93073,gaSOliNA,autOmÁtica,110263.78,tRAnSFeRÊNCIA baNcáRiA,cOMPLetO,NÃO,,0,sIM,PRObleMA na dOcUMEnTAçÃo,True
56889,b2C,04 de April de 2023,857260,HyuNDai,2016,156590,eLÉTricO,AutomáticA,89561.76,fInanCIAMentO,Em ANdaMENTO,N,,0,Não,,True
33930,b2c,29 de August de 2023,417660,HyunDAI,2020,75895,EléTriCO,MAnuaL,122175.94,CarTãO DE crÉdito,COmplETo,nãO,,0,SIM,ProBLema na DoCumEntaÇão,True
45054,b2b,22/01/2024,916416,Ford,2012,193982,gAsOlInA,MANual,69301.18,fINaNciamEntO,EM AnDAMentO,naO,,0,Sim,pRObLEmA nA DOCUmeNTAçÃO,True
83509,B2c,15 de March de 2024,989583,toyOta,2016,149473,eLéTrico,MANUaL,89561.76,caRtÃO De CRÉDiTO,coMPLetO,sIM,44128.0,5,NãO,,True
79013,b2B,08/05/2024,695612,chEVrOLet,2012,205149,DIESEl,MANuAl,69301.18,FInaNcIaMenTo,eM andAMENTo,siM,7987.0,15,sIM,clIENtE DESIstiU,True
39341,b2b,17 de April de 2024,252662,HONda,2011,244276,HíBRido,MANUAl,65836.12,TransfeRÊNCia BANCÁria,compLeTO,nÃO,,0,nÃO,,True
30500,B2c,2022-11-02,978873,hyUnDAi,2011,234419,HíbriDo,maNual,69301.18,cartãO DE créditO,coMPLETo,sIM,36519.0,15,siM,FiNANCIaMentO neGAdo,True
95510,b2B,10 de April de 2022,438391,cHevRolET,2017,137388,diesel,Manual,89561.76,finAnCIAmeNTo,em andAmeNTO,nÃo,,0,NãO,,True
67012,b2B,13/07/2024,240012,niSsan,2014,197541,DIEseL,AUTomáTICa,76788.01,fINAnciaMENtO,Em aNdaMenTo,siM,63089.0,5,nÃO,,True
19727,B2C,23 de September de 2024,237762,hYUNDaI,2010,260274,dIeseL,AUtoMÁTIca,65836.12,FinAnCIaMENtO,eM aNDaMEnTo,Sim,47151.0,15,SIm,FINAnCiamEnto negado,True
76289,B2c,14/08/2024,124904,nISSAN,2022,35173,ELetRiCO,maNUaL,135375.0,fInAnCIamenTO,EM anDAmENTO,Não,,0,NÃO,,True
45190,B2c,2024-09-05,652633,tOyOta,2010,271230,DIesel,AUtOMÁTiCa,65836.12,caRTÃo dE CRéDIto,compLeTo,NãO,,0,NÃO,,True
27687,b2b,05 de June de 2023,429609,hONDA,2016,157460,GasolINa,AUtoMÁTICa,85083.67,fiNanciAmentO,Em ANDamentO,nÃo,,0,nÃO,,True
45863,B2c,01/10/2023,319303,hOnda,2013,201484,dIeSel,MaNuaL,76788.01,cArtaO dE cRÉdiTO,coMpLETO,nÃO,,0,NÃo,,True
85824,b2B,07 de July de 2024,144733,nIsSaN,2017,121790,DIESEL,maNUal,89561.76,traNsFeRÊNcia bancáRiA,COmplETo,nÃo,,0,SIm,pRoblEMa NA dOcuMENtAçaO,True
90744,B2b,16/06/2024,314693,hyUndAi,2018,102426,DIesel,AutOmáTICA,94275.53,CArtaO De CReDiTO,cOmpletO,nÃo,,0,Sim,finANCiAmento negAdO,True
38087,B2B,2022-08-08,914233,niSSAn,2011,243101,GaSOlINa,aUTOmátICA,65836.12,finANcIamENTO,em ANdamentO,nãO,,0,NãO,,True
29513,B2c,04/02/2023,832615,hyUNdai,2021,53303,GAsolIna,aUTOmátICa,128606.25,CartãO dE crÉdiTO,cOMpLeTo,Nao,,0,SIm,clIeNTE DEsisTiu,True
78540,b2B,2023-06-29,442089,Honda,2022,35116,diESEL,AUtoMáTiCa,128606.25,CARtãO dE créDITO,coMPLETo,NãO,,0,SiM,clIENTE dESISTIU,True
23756,B2c,2024-04-08,484509,forD,2019,82787,EléTRICo,MANUAl,116067.14,FinANCiaMenTo,eM ANDaMEnTo,NÃO,,0,NãO,,True
